step,time_s,cmd_x,cmd_y,cmd_yaw,root_vx_b,root_vy_b,root_vz_b,root_wx_b,root_wy_b,root_wz_b,contact_BL_FOOT,contact_BR_FOOT,contact_ML_FOOT,contact_MR_FOOT,policy_action_raw_BL_coxa_joint,policy_action_raw_BR_coxa_joint,policy_action_raw_ML_coxa_joint,policy_action_raw_MR_coxa_joint,policy_action_raw_BL_femur_joint,policy_action_raw_BR_femur_joint,policy_action_raw_ML_femur_joint,policy_action_raw_MR_femur_joint,policy_action_raw_BL_tibia_joint,policy_action_raw_BR_tibia_joint,policy_action_raw_ML_tibia_joint,policy_action_raw_MR_tibia_joint,action_BL_coxa_joint,action_BR_coxa_joint,action_ML_coxa_joint,action_MR_coxa_joint,action_BL_femur_joint,action_BR_femur_joint,action_ML_femur_joint,action_MR_femur_joint,action_BL_tibia_joint,action_BR_tibia_joint,action_ML_tibia_joint,action_MR_tibia_joint,target_pos_rad_BL_coxa_joint,target_pos_rad_BR_coxa_joint,target_pos_rad_ML_coxa_joint,target_pos_rad_MR_coxa_joint,target_pos_rad_BL_femur_joint,target_pos_rad_BR_femur_joint,target_pos_rad_ML_femur_joint,target_pos_rad_MR_femur_joint,target_pos_rad_BL_tibia_joint,target_pos_rad_BR_tibia_joint,target_pos_rad_ML_tibia_joint,target_pos_rad_MR_tibia_joint,actual_pos_rad_BL_coxa_joint,actual_pos_rad_BR_coxa_joint,actual_pos_rad_ML_coxa_joint,actual_pos_rad_MR_coxa_joint,actual_pos_rad_BL_femur_joint,actual_pos_rad_BR_femur_joint,actual_pos_rad_ML_femur_joint,actual_pos_rad_MR_femur_joint,actual_pos_rad_BL_tibia_joint,actual_pos_rad_BR_tibia_joint,actual_pos_rad_ML_tibia_joint,actual_pos_rad_MR_tibia_joint,actual_vel_radps_BL_coxa_joint,actual_vel_radps_BR_coxa_joint,actual_vel_radps_ML_coxa_joint,actual_vel_radps_MR_coxa_joint,actual_vel_radps_BL_femur_joint,actual_vel_radps_BR_femur_joint,actual_vel_radps_ML_femur_joint,actual_vel_radps_MR_femur_joint,actual_vel_radps_BL_tibia_joint,actual_vel_radps_BR_tibia_joint,actual_vel_radps_ML_tibia_joint,actual_vel_radps_MR_tibia_joint
10,0.2,0.0,0.30000001192092896,0.0,-0.061812084168195724,0.26993173360824585,0.5326286554336548,0.2776842713356018,-0.1512269675731659,-0.05102989077568054,0,1,1,0,0.5203096270561218,0.33427152037620544,0.11719383299350739,2.3010590076446533,-0.3305235505104065,1.1312087774276733,1.8910295963287354,0.5091060400009155,0.2089594602584839,0.07728857547044754,-0.09156639873981476,-1.2207924127578735,0.5203096270561218,0.33427152037620544,0.11719383299350739,1.0,-0.3305235505104065,1.0,1.0,0.5091060400009155,0.2089594602584839,0.07728857547044754,-0.09156639873981476,-1.0,-0.0889110267162323,-0.1819300800561905,0.5821956992149353,1.0235987901687622,-0.601594090461731,0.06366768479347229,0.06366768479347229,-0.18177929520606995,2.0243418216705322,1.958506464958191,1.8740789890289307,1.419862151145935,-0.4743519127368927,-0.1328415423631668,0.7648487687110901,0.7885205745697021,-0.4319301247596741,-0.32653242349624634,-0.37071332335472107,-0.484414279460907,2.0527234077453613,1.9768916368484497,1.7060240507125854,1.8106346130371094,2.997164726257324,-1.148840069770813,-0.8050233125686646,3.005250930786133,-0.8388362526893616,2.831970691680908,2.646186351776123,3.0199906826019287,1.0819690227508545,-3.163355827331543,-0.8069668412208557,-2.998488664627075
11,0.22,0.0,0.30000001192092896,0.0,0.09070366621017456,0.3295865058898926,0.5073597431182861,0.15088596940040588,0.002665488049387932,0.18408545851707458,0,1,1,0,0.560620903968811,-0.01719477027654648,0.14212185144424438,1.9975284337997437,-0.20864537358283997,1.0580899715423584,1.6990890502929688,-0.23015466332435608,0.4347669780254364,0.33237794041633606,-0.4482405483722687,-1.2245839834213257,0.560620903968811,-0.01719477027654648,0.14212185144424438,1.0,-0.20864537358283997,1.0,1.0,-0.23015466332435608,0.4347669780254364,0.33237794041633606,-0.4482405483722687,-1.0,-0.0687553882598877,-0.35766321420669556,0.594659686088562,1.0235987901687622,-0.5406550168991089,0.06366768479347229,0.06366768479347229,-0.5514096617698669,2.1372456550598145,2.0860512256622314,1.695741891860962,1.419862151145935,-0.41435980796813965,-0.1709529161453247,0.7474961280822754,0.8484659194946289,-0.4565628170967102,-0.27176785469055176,-0.31706103682518005,-0.452584445476532,2.084454298019409,1.931321144104004,1.6820268630981445,1.7507524490356445,2.9994843006134033,-2.5437588691711426,-0.9209908843040466,2.9985415935516357,-1.494671106338501,2.945248603820801,2.7271344661712646,0.525544285774231,1.8369412422180176,-1.3281207084655762,-1.4819519519805908,-2.998412609100342
12,0.24,0.0,0.30000001192092896,0.0,0.10054738074541092,0.2697632908821106,0.35762110352516174,0.23580476641654968,0.4751419723033905,0.14944779872894287,0,0,1,0,0.30625441670417786,0.39908185601234436,0.5103500485420227,2.123539686203003,0.06404558569192886,0.30868586897850037,0.9397727251052856,0.2960074841976166,0.593323290348053,0.11589517444372177,-0.765343189239502,-1.4291728734970093,0.30625441670417786,0.39908185601234436,0.5103500485420227,1.0,0.06404558569192886,0.30868586897850037,0.9397727251052856,0.2960074841976166,0.593323290348053,0.11589517444372177,-0.765343189239502,-1.0,-0.19593863189220428,-0.14952491223812103,0.7787737846374512,1.0235987901687622,-0.4043095111846924,-0.2819893956184387,0.03355404734611511,-0.2883285880088806,2.2165238857269287,1.9778097867965698,1.537190556526184,1.419862151145935,-0.3543228507041931,-0.2047632932662964,0.7349701523780823,0.9086914658546448,-0.4656733274459839,-0.23820994794368744,-0.25697070360183716,-0.4187614917755127,2.136629104614258,1.9227067232131958,1.6403651237487793,1.6906827688217163,3.00107479095459,-1.002278208732605,-0.3825959265232086,3.0079519748687744,0.2761608958244324,0.8923042416572571,3.01466703414917,2.4684550762176514,2.9268927574157715,0.4275757074356079,-2.4413137435913086,-3.0030384063720703
13,0.26,0.0,0.30000001192092896,0.0,0.036487676203250885,0.18262675404548645,0.08382374048233032,0.13321781158447266,0.44924232363700867,0.1179116815328598,0,0,0,0,0.5354421734809875,0.6957302093505859,1.3168129920959473,1.7688761949539185,0.8053436279296875,-0.26011520624160767,-0.5140445232391357,0.2798229157924652,0.5285578966140747,0.3970547020435333,-1.2678641080856323,-1.1845481395721436,0.5354421734809875,0.6957302093505859,1.0,1.0,0.8053436279296875,-0.26011520624160767,-0.5140445232391357,0.2798229157924652,0.5285578966140747,0.3970547020435333,-1.0,-1.0,-0.08134475350379944,-0.0012007355690002441,1.0235987901687622,1.0235987901687622,-0.03366050124168396,-0.5663899183273315,-0.693354606628418,-0.2964208722114563,2.184141159057617,2.11838960647583,1.419862151145935,1.419862151145935,-0.29428285360336304,-0.19017408788204193,0.7677103877067566,0.9683405160903931,-0.4127665162086487,-0.2773767113685608,-0.2793453633785248,-0.36485812067985535,2.18245005607605,1.9713196754455566,1.5810812711715698,1.630583643913269,2.999509572982788,2.0396571159362793,2.995763063430786,2.9224255084991455,3.002362012863159,-3.000075340270996,-2.9993700981140137,2.842315196990967,1.7266972064971924,3.000434160232544,-2.9995412826538086,-3.0027570724487305
14,0.28,0.0,0.30000001192092896,0.0,0.02150031179189682,0.20924106240272522,-0.022525783628225327,-0.24911969900131226,-0.21797800064086914,0.21852637827396393,0,0,0,0,0.7611045241355896,0.4158596694469452,1.6429365873336792,1.7766042947769165,1.1280739307403564,0.7705453634262085,0.13683122396469116,0.5866524577140808,0.4350985884666443,0.9548516273498535,-1.5177720785140991,-0.8271581530570984,0.7611045241355896,0.4158596694469452,1.0,1.0,1.0,0.7705453634262085,0.13683122396469116,0.5866524577140808,0.4350985884666443,0.9548516273498535,-1.0,-0.8271581530570984,0.03148642182350159,-0.14113600552082062,1.0235987901687622,1.0235987901687622,0.06366768479347229,-0.05105963349342346,-0.36791670322418213,-0.1430060863494873,2.13741135597229,2.3972878456115723,1.419862151145935,1.5062830448150635,-0.23429729044437408,-0.15299531817436218,0.8277456164360046,1.0189266204833984,-0.35269320011138916,-0.2731592655181885,-0.33890676498413086,-0.3044147789478302,2.1921048164367676,2.03133225440979,1.521017074584961,1.5707237720489502,2.9995012283325195,1.6238937377929688,3.00146746635437,2.138266086578369,3.002572536468506,2.476161003112793,-2.822037696838379,3.013432025909424,-0.3862750828266144,3.0004024505615234,-3.002309560775757,-2.9505763053894043
15,0.3,0.0,0.30000001192092896,0.0,0.009394271299242973,0.21087567508220673,-0.15660007297992706,-0.05378846451640129,0.41518059372901917,0.2958373725414276,0,0,0,0,0.6066779494285583,0.6453162431716919,1.5137404203414917,1.5148733854293823,1.7285467386245728,0.5871738791465759,0.7778894901275635,0.9182437062263489,0.29580187797546387,0.7124181985855103,-1.1370108127593994,-0.8990902900695801,0.6066779494285583,0.6453162431716919,1.0,1.0,1.0,0.5871738791465759,0.7778894901275635,0.9182437062263489,0.29580187797546387,0.7124181985855103,-1.0,-0.8990902900695801,-0.04572686553001404,-0.026407718658447266,1.0235987901687622,1.0235987901687622,0.06366768479347229,-0.14274537563323975,-0.04738757014274597,0.02278953790664673,2.067763090133667,2.276071310043335,1.419862151145935,1.470317006111145,-0.17431779205799103,-0.11039264500141144,0.8877464532852173,1.0472042560577393,-0.2926163673400879,-0.21887218952178955,-0.326799213886261,-0.24455846846103668,2.158071994781494,2.0913405418395996,1.461383581161499,1.5118099451065063,2.999558210372925,2.3520889282226562,3.0003857612609863,-0.0018546117935329676,3.0018060207366943,2.755657434463501,2.9945268630981445,2.9929304122924805,-2.4514963626861572,3.0002801418304443,-2.8733935356140137,-2.7589712142944336
16,0.32,0.0,0.30000001192092896,0.0,-0.12777328491210938,0.08737801760435104,-0.23884262144565582,0.7943351864814758,-1.2628202438354492,0.09643620252609253,0,0,0,1,0.7847000956535339,0.7856860160827637,1.6995506286621094,1.7133567333221436,1.7715188264846802,-0.08577226847410202,0.08631951361894608,1.3662104606628418,0.22682873904705048,0.6429597735404968,-1.1385561227798462,-0.8760367631912231,0.7847000956535339,0.7856860160827637,1.0,1.0,1.0,-0.08577226847410202,0.08631951361894608,1.0,0.22682873904705048,0.6429597735404968,-1.0,-0.8760367631912231,0.043284207582473755,0.04377716779708862,1.0235987901687622,1.0235987901687622,0.06366768479347229,-0.479218453168869,-0.39317256212234497,0.06366768479347229,2.0332765579223633,2.241342067718506,1.419862151145935,1.4818437099456787,-0.11430106312036514,-0.051423802971839905,0.9477216005325317,1.0409119129180908,-0.2325933873653412,-0.2129688560962677,-0.29775306582450867,-0.22681401669979095,2.1000547409057617,2.1513350009918213,1.4179141521453857,1.5173938274383545,3.0006842613220215,2.997791051864624,2.999112606048584,-0.16717536747455597,2.999605417251587,-1.9625575542449951,0.373530775308609,1.3671056032180786,-2.968759775161743,2.999661445617676,-1.4990168809890747,0.25424158573150635
17,0.34,0.0,0.30000001192092896,0.0,-0.10301873087882996,0.18405234813690186,0.17451421916484833,-0.7528153657913208,0.3476921021938324,-0.035006314516067505,1,0,0,1,0.16839751601219177,1.2481248378753662,1.3341349363327026,0.8913431167602539,2.330596685409546,-0.25599855184555054,0.9555956125259399,1.916007161140442,-0.22765585780143738,0.16565631330013275,-0.9520913362503052,-0.6008217334747314,0.16839751601219177,1.0,1.0,0.8913431167602539,1.0,-0.25599855184555054,0.9555956125259399,1.0,-0.22765585780143738,0.16565631330013275,-0.9520913362503052,-0.6008217334747314,-0.26486706733703613,0.1509341597557068,1.0235987901687622,0.9692703485488892,0.06366768479347229,-0.564331591129303,0.04146549105644226,0.06366768479347229,1.8060342073440552,2.002690315246582,1.4438164234161377,1.6194512844085693,-0.1159377321600914,0.008576393127441406,1.0012317895889282,1.0307868719100952,-0.18909022212028503,-0.2693767845630646,-0.24298758804798126,-0.23834876716136932,2.0731327533721924,2.151073455810547,1.4037476778030396,1.519697666168213,-0.6431822776794434,3.002502918243408,2.227473497390747,-0.5084748864173889,3.0565242767333984,-3.0076005458831787,3.0392487049102783,-0.6107820868492126,-1.973891019821167,-1.999385952949524,0.035430602729320526,0.08879358321428299
18,0.36,0.0,0.30000001192092896,0.0,-0.02862299047410488,0.22299577295780182,0.2661401033401489,-0.4676258862018585,0.5194606184959412,0.301603227853775,1,0,1,1,0.45709288120269775,1.681775450706482,1.496626853942871,0.7843096852302551,2.053987741470337,0.4169340133666992,1.4524697065353394,1.842047095298767,-0.06931755691766739,-0.37198877334594727,-1.133576512336731,-0.40913915634155273,0.45709288120269775,1.0,1.0,0.7843096852302551,1.0,0.4169340133666992,1.0,1.0,-0.06931755691766739,-0.37198877334594727,-1.0,-0.40913915634155273,-0.12051939964294434,0.1509341597557068,1.0235987901687622,0.9157536029815674,0.06366768479347229,-0.2278653085231781,0.06366768479347229,0.06366768479347229,1.8852033615112305,1.7338677644729614,1.419862151145935,1.7152925729751587,-0.12368707358837128,0.06773814558982849,1.0265830755233765,1.0174264907836914,-0.1292247474193573,-0.2990465760231018,-0.20090210437774658,-0.24712619185447693,2.0251243114471436,2.091475486755371,1.4022927284240723,1.5241271257400513,-0.2663482427597046,2.8609869480133057,0.5289251208305359,-1.024944543838501,3.044241428375244,-0.6050097346305847,0.8726538419723511,-0.12618952989578247,-2.763869047164917,-2.9999756813049316,0.12590205669403076,0.2795044779777527
19,0.38,0.0,0.30000001192092896,0.0,-0.04198620095849037,0.2507503628730774,0.3909725546836853,-0.23651182651519775,0.29460659623146057,0.09399807453155518,1,0,1,1,0.2801031768321991,1.9104483127593994,1.247239589691162,1.1199315786361694,2.091402769088745,0.5539590716362,1.8662667274475098,2.49727201461792,-0.23593516647815704,-0.9102383852005005,-0.9558160901069641,-0.7223554253578186,0.2801031768321991,1.0,1.0,1.0,1.0,0.5539590716362,1.0,1.0,-0.23593516647815704,-0.9102383852005005,-0.9558160901069641,-0.7223554253578186,-0.20901425182819366,0.1509341597557068,1.0235987901687622,1.0235987901687622,0.06366768479347229,-0.15935277938842773,0.06366768479347229,0.06366768479347229,1.8018945455551147,1.46474289894104,1.4419541358947754,1.5586844682693481,-0.13843220472335815,0.12348330020904541,1.0320234298706055,1.0005011558532715,-0.0698002353310585,-0.2766675651073456,-0.1721879541873932,-0.23631694912910461,1.9681529998779297,2.0313808917999268,1.3968383073806763,1.5219224691390991,-1.06723153591156,2.6549108028411865,0.07312080264091492,-0.775978684425354,2.9150125980377197,2.2347941398620605,1.7834726572036743,1.1010806560516357,-3.0007474422454834,-3.0037319660186768,-0.4544537365436554,-0.4198059141635895
20,0.4,0.0,0.30000001192092896,0.0,-0.06253699213266373,0.22133123874664307,0.45972931385040283,-0.012354331091046333,0.059340327978134155,0.06872443109750748,1,0,1,1,0.35763677954673767,1.8448561429977417,1.309196949005127,0.9811874628067017,1.8560690879821777,0.6065662503242493,1.712334394454956,2.204298257827759,-0.3240250051021576,-0.9813698530197144,-1.0047286748886108,-0.9440478086471558,0.35763677954673767,1.0,1.0,0.9811874628067017,1.0,0.6065662503242493,1.0,1.0,-0.3240250051021576,-0.9813698530197144,-1.0,-0.9440478086471558,-0.17024745047092438,0.1509341597557068,1.0235987901687622,1.0141925811767578,0.06366768479347229,-0.13304919004440308,0.06366768479347229,0.06366768479347229,1.7578496932983398,1.4291772842407227,1.419862151145935,1.447838306427002,-0.16048955917358398,0.16966769099235535,1.0320367813110352,0.9860163331031799,-0.01610872521996498,-0.2188517302274704,-0.13268637657165527,-0.2026657909154892,1.9095051288604736,1.9713292121887207,1.3833132982254028,1.5037453174591064,-1.1267387866973877,1.9016218185424805,-0.06558720767498016,-0.7088122367858887,2.494927406311035,3.005373239517212,2.173651695251465,2.143930196762085,-2.9309115409851074,-3.0009348392486572,-0.883964478969574,-1.196946382522583
21,0.42,0.0,0.30000001192092896,0.0,-0.07724650949239731,0.21269966661930084,0.3662848472595215,0.5669159889221191,-0.3332672417163849,0.1548057496547699,0,0,1,1,0.3125164806842804,1.644688606262207,1.3069067001342773,0.8890039324760437,1.4739474058151245,0.9128592610359192,1.495251178741455,1.1768487691879272,-0.2689152956008911,-0.9712761640548706,-1.0046265125274658,-1.0685685873031616,0.3125164806842804,1.0,1.0,0.8890039324760437,1.0,0.9128592610359192,1.0,1.0,-0.2689152956008911,-0.9712761640548706,-1.0,-1.0,-0.19280759990215302,0.1509341597557068,1.0235987901687622,0.9681007862091064,0.06366768479347229,0.020097315311431885,0.06366768479347229,0.06366768479347229,1.7854044437408447,1.4342241287231445,1.419862151145935,1.419862151145935,-0.18244501948356628,0.19585569202899933,1.0270668268203735,0.9705661535263062,-8.412920919909084e-07,-0.15873217582702637,-0.09322016686201096,-0.1498122364282608,1.8516627550125122,1.9113366603851318,1.370143175125122,1.47701096534729,-1.0131760835647583,0.8003323078155518,-0.377726674079895,-0.8670849204063416,-0.00034035538556054235,2.9998881816864014,1.8726087808609009,2.9334967136383057,-2.9617133140563965,-3.0002784729003906,-0.48366913199424744,-1.3619714975357056
22,0.44,0.0,0.30000001192092896,0.0,-0.04970064014196396,0.2334745228290558,0.12967057526111603,0.5287970304489136,0.5870357751846313,0.14576542377471924,0,0,1,0,0.31783372163772583,1.1360278129577637,1.0585639476776123,0.9825576543807983,0.8915185928344727,1.5301203727722168,1.5227185487747192,-0.5816774368286133,0.3659275472164154,-0.8572299480438232,-0.9630609154701233,-1.1435710191726685,0.31783372163772583,1.0,1.0,0.9825576543807983,0.8915185928344727,1.0,1.0,-0.5816774368286133,0.3659275472164154,-0.8572299480438232,-0.9630609154701233,-1.0,-0.1901489794254303,0.1509341597557068,1.0235987901687622,1.0148775577545166,0.009426981210708618,0.06366768479347229,0.06366768479347229,-0.7271710634231567,2.102825880050659,1.4912471771240234,1.4383317232131958,1.419862151145935,-0.20027197897434235,0.20215003192424774,1.0265153646469116,0.9614266753196716,5.406628034165806e-08,-0.09872369468212128,-0.05559057369828224,-0.1846606731414795,1.8734010457992554,1.8513401746749878,1.3673204183578491,1.4534364938735962,-0.7189019918441772,-0.09135200083255768,0.09829044342041016,-0.08230756223201752,-2.2112792066764086e-05,3.0006723403930664,1.8503814935684204,-3.0021286010742188,3.0002098083496094,-2.9997246265411377,0.0939878448843956,-1.219899296760559
23,0.46,0.0,0.30000001192092896,0.0,-0.07508999109268188,0.24808652698993683,0.1741580218076706,-0.32469290494918823,-0.3834684193134308,0.16730906069278717,0,1,1,0,0.5113974809646606,1.0403410196304321,1.039804220199585,2.0902745723724365,0.7847670316696167,1.3736164569854736,1.787410855293274,-0.1345570981502533,0.5715054869651794,-0.5481534004211426,-0.8613893985748291,-1.4992382526397705,0.5113974809646606,1.0,1.0,1.0,0.7847670316696167,1.0,1.0,-0.1345570981502533,0.5715054869651794,-0.5481534004211426,-0.8613893985748291,-1.0,-0.09336709976196289,0.1509341597557068,1.0235987901687622,1.0235987901687622,-0.04394879937171936,0.06366768479347229,0.06366768479347229,-0.5036108493804932,2.2056148052215576,1.6457854509353638,1.4891674518585205,1.419862151145935,-0.19524553418159485,0.18359696865081787,1.0256189107894897,0.9684656858444214,-0.0031209257431328297,-0.060125287622213364,-0.04651313275098801,-0.24372784793376923,1.933406949043274,1.8091403245925903,1.378858208656311,1.4321486949920654,0.921597957611084,-1.0750735998153687,-0.13382968306541443,0.6235730648040771,-0.3255048394203186,2.0315325260162354,-0.3085441589355469,-2.978238344192505,3.0002686977386475,-2.064295768737793,0.841957688331604,-0.9082549214363098
24,0.48,0.0,0.30000001192092896,0.0,-0.048837486654520035,0.2705468535423279,0.09268327802419662,-0.2640220820903778,-0.6426249742507935,0.14489774405956268,0,1,1,0,0.794635534286499,0.9659634828567505,0.7463228702545166,2.3647348880767822,0.9627213478088379,1.4977264404296875,1.8754485845565796,0.3921932876110077,0.5518084764480591,-0.3838352859020233,-0.6768434643745422,-1.4512091875076294,0.794635534286499,0.9659634828567505,0.7463228702545166,1.0,0.9627213478088379,1.0,1.0,0.3921932876110077,0.5518084764480591,-0.3838352859020233,-0.6768434643745422,-1.0,0.0482519268989563,0.13391590118408203,0.8967602252960205,1.0235987901687622,0.045028358697891235,0.06366768479347229,0.06366768479347229,-0.24023567140102386,2.1957664489746094,1.7279444932937622,1.5814404487609863,1.419862151145935,-0.1482618898153305,0.1597052365541458,1.0163499116897583,0.9854274392127991,7.290827852557413e-07,-0.018471628427505493,-0.06405575573444366,-0.2833416759967804,1.9934110641479492,1.7715420722961426,1.4122239351272583,1.4171441793441772,2.999973773956299,-1.287476897239685,-0.6581839323043823,1.0137447118759155,-0.0007477336330339313,2.0064876079559326,-1.464348316192627,-1.1343095302581787,3.0001752376556396,-1.7196342945098877,1.781726360321045,-0.5749997496604919
25,0.5,0.0,0.30000001192092896,0.0,-0.06404632329940796,0.3090721070766449,-0.05761690437793732,0.21419987082481384,-0.23075224459171295,0.03410893678665161,0,1,1,0,0.9901922345161438,0.8894799947738647,0.8641729354858398,2.386648654937744,1.3491743803024292,1.629757285118103,1.9322236776351929,0.565563976764679,0.5545239448547363,-0.3409048020839691,-0.619646430015564,-1.4488970041275024,0.9901922345161438,0.8894799947738647,0.8641729354858398,1.0,1.0,1.0,1.0,0.565563976764679,0.5545239448547363,-0.3409048020839691,-0.619646430015564,-1.0,0.1460302770137787,0.09567415714263916,0.9556852579116821,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.15355032682418823,2.1971240043640137,1.749409794807434,1.6100389957427979,1.419862151145935,-0.08826059103012085,0.13037525117397308,1.0024104118347168,1.0062326192855835,5.053822746958758e-07,6.592818408535095e-06,-0.08836758136749268,-0.2776082754135132,2.053412675857544,1.7452564239501953,1.4571477174758911,1.4088082313537598,2.9998695850372314,-1.5457109212875366,-0.5462149381637573,1.0100126266479492,0.00045096661779098213,0.008934286423027515,-1.7211802005767822,1.255501389503479,3.000098466873169,-0.8746597766876221,1.5293675661087036,-0.26008230447769165
26,0.52,0.0,0.30000001192092896,0.0,-0.07369205355644226,0.32393303513526917,-0.0977548360824585,0.10054135322570801,-0.17686934769153595,0.08168010413646698,0,1,1,0,1.195249319076538,0.8291595578193665,0.9570742249488831,2.3374319076538086,1.7620480060577393,1.8831267356872559,1.8748434782028198,0.4885053336620331,0.619109570980072,-0.3577076196670532,-0.6315620541572571,-1.4514520168304443,1.0,0.8291595578193665,0.9570742249488831,1.0,1.0,1.0,1.0,0.4885053336620331,0.619109570980072,-0.3577076196670532,-0.6315620541572571,-1.0,0.1509341597557068,0.06551393866539001,1.0021358728408813,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.19207964837551117,2.229416847229004,1.7410082817077637,1.604081153869629,1.419862151145935,-0.028261221945285797,0.09667728841304779,0.9920644164085388,1.0238735675811768,-9.55513534961483e-09,-0.005790840834379196,-0.10939905792474747,-0.2428661584854126,2.1134140491485596,1.7379865646362305,1.5003827810287476,1.407658338546753,2.999953031539917,-1.6873598098754883,-0.4724891781806946,0.7472869753837585,1.865982630988583e-05,-0.5485659241676331,-0.9775047302246094,1.937401294708252,3.000054121017456,-0.2627020478248596,2.1919198036193848,0.09495840221643448
27,0.54,0.0,0.30000001192092896,0.0,-0.0786723643541336,0.33378249406814575,-0.09323984384536743,0.005019356496632099,-0.05914163589477539,-0.01575200818479061,0,1,1,0,1.4034104347229004,0.8316730260848999,0.8338078856468201,2.4661712646484375,1.6970982551574707,1.961850881576538,1.9668077230453491,0.6303119659423828,0.5979275703430176,-0.4446142017841339,-0.6008503437042236,-1.4272817373275757,1.0,0.8316730260848999,0.8338078856468201,1.0,1.0,1.0,1.0,0.6303119659423828,0.5979275703430176,-0.4446142017841339,-0.6008503437042236,-1.0,0.1509341597557068,0.06677067279815674,0.9405027627944946,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.1211763322353363,2.2188258171081543,1.6975550651550293,1.6194369792938232,1.419862151145935,0.03173545002937317,0.06595326960086823,0.9820045828819275,1.0363625288009644,2.6882100883085513e-06,-0.017929693683981895,-0.1296379566192627,-0.1916986107826233,2.172269821166992,1.7320561408996582,1.5452251434326172,1.4107319116592407,2.9997177124023438,-1.3766887187957764,-0.5014171004295349,0.5064738988876343,0.00022359992726705968,-0.6005967259407043,-0.8778993487358093,2.8516757488250732,2.7530524730682373,-0.41221296787261963,2.1529746055603027,0.19865228235721588
28,0.56,0.0,0.30000001192092896,0.0,-0.02734243869781494,0.372763991355896,-0.0736350268125534,-0.014675838872790337,0.08191757649183273,0.030686961486935616,0,1,1,0,1.4760700464248657,0.6283189058303833,0.7077934741973877,2.4006330966949463,1.74738347530365,1.910215139389038,1.9392985105514526,0.6843364238739014,0.48027893900871277,-0.42784449458122253,-0.6155672073364258,-1.4083822965621948,1.0,0.6283189058303833,0.7077934741973877,1.0,1.0,1.0,1.0,0.6843364238739014,0.48027893900871277,-0.42784449458122253,-0.6155672073364258,-1.0,0.1509341597557068,-0.03490638732910156,0.877495527267456,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.09416410326957703,2.160001516342163,1.7059398889541626,1.6120785474777222,1.419862151145935,0.09152378141880035,0.03571073338389397,0.9708139896392822,1.042933464050293,6.441760433517629e-06,-0.031573183834552765,-0.14499205350875854,-0.13170549273490906,2.20173978805542,1.7254208326339722,1.586370825767517,1.4152815341949463,2.939736843109131,-1.581508755683899,-0.595852255821228,0.18490469455718994,-0.0002008715964620933,-0.6739684343338013,-0.5352553129196167,2.9414474964141846,0.4892703592777252,-0.3653455972671509,1.8671070337295532,0.24154269695281982
29,0.58,0.0,0.30000001192092896,0.0,-0.007319990545511246,0.35258448123931885,0.030291685834527016,0.2827026844024658,-0.41858047246932983,-0.05595245584845543,0,1,1,1,1.4826536178588867,0.533577024936676,0.6361224055290222,2.4016878604888916,1.7453058958053589,1.7133177518844604,1.8553310632705688,0.9191669225692749,0.4459148645401001,-0.44017383456230164,-0.6412758827209473,-1.4244662523269653,1.0,0.533577024936676,0.6361224055290222,1.0,1.0,1.0,1.0,0.9191669225692749,0.4459148645401001,-0.44017383456230164,-0.6412758827209473,-1.0,0.1509341597557068,-0.0822773277759552,0.8416600227355957,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,0.02325114607810974,2.14281964302063,1.699775218963623,1.5992242097854614,1.419862151145935,0.14432018995285034,0.001450686831958592,0.9530558586120605,1.0392200946807861,3.055065008084057e-06,-0.037179626524448395,-0.15440742671489716,-0.09311529248952866,2.1929800510406494,1.7149312496185303,1.620004415512085,1.4264326095581055,2.3125600814819336,-1.8432724475860596,-1.2401543855667114,-0.42970186471939087,-0.0002511522325221449,0.2247949242591858,-0.26096194982528687,0.641330361366272,-1.0119963884353638,-1.1700634956359863,1.3636876344680786,1.1994609832763672
